,Source,Target,Weight
2836,Angus,Horns,1
2837,Pooka,Kid,1
2838,Pooka,Horns,1
2839,Pooka,Silver,1
2840,Pooka,Hoofs,1
2841,Look,Angus,1
2842,Look,Anything,1
2843,Look,Action,1
2844,Angus,Anything,1
2845,Action,Pooka,1
2846,Action,Nothing,1
2847,Pooka,Nothing,1
2848,Pooka,Wise,1
2849,Pooka,Talk,1
2850,Pooka,Shoulder.,1
2851,Pooka,Well,1
2852,Angus,Shoulder.,1
2853,Angus,Moment,1
2854,Angus,Animal,1
2855,Dagda,Action,1
2856,Dagda,Animal,1
2857,Dagda,Pig,1
2858,Fomor,Gold,1
2859,Fomor,Circle,1
2860,Fomor,Head,1
2861,Fomor,Moment,1
2862,Pooka,Hand.,1
2863,Pooka,Prince,1
2864,Prince,Fomor,1
2865,Prince,Boy,1
2866,Prince,Big.,1
2867,Prince,Angus,1
2868,Fomor,Boy,1
2869,Fomor,Big.,1
2870,Fomor,Manners,1
2871,Angus,Manners,1
2872,Balor,Treasure,1
2873,Balor,Anything,1
2874,Balor,Command,1
2875,Angus.,Horse,1
2876,Angus.,Mananaun,1
2877,Angus.,Apples,1
2878,Angus.,Tir-nan-oge,1
2879,Balor,Face,1
2880,Balor,Earth,1
2881,Balor,Angus,1
2882,Angus,Something,1
2883,Pooka,Thing,1
2884,Pooka,Hiding-place,1
2885,Angus,Egg,1
2886,Angus,Good,1
2887,Angus,Actions,1
2888,Actions,Something,1
2889,Actions,Splendid,1
2890,Actions,Will,1
2891,Actions,Mananaun,1
2892,Actions,Horse,1
2893,Mananaun,Boy.,1
2894,Mananaun,Actions,1
2895,Mananaun,Everything,1
2896,Actions,Everything,1
2897,Actions,Action,1
2898,Action,Hands,1
2899,Action,Toe-full,1
2900,Action,Earth,1
2901,Pooka,Furze-bush,1
2902,Action,Stop,1
2903,Action,Noise,1
2904,Action,Bird,1
2905,Action,Singing,1
2906,Action,Hound,1
2907,Action,Turnip,1
2908,Balor,Dog,1
2909,Mananaun,Treasure,1
2910,Mananaun,Tears,1
2911,Mananaun,Snub,1
2912,Angus,Clearing,1
2913,Dagda,Pooka,1
2914,Dagda,Clearing,1
2915,Pooka,Clearing,1
2916,Pooka,Moment,1
2917,Pooka,Sight,1
2918,Balor,Moment,1
2919,Balor,Sight,1
2920,Balor,Pooka,1
2921,Balor,Squirrel,1
2922,Balor,Ran,1
2923,Pooka,Squirrel,1
2924,Pooka,Oak,1
2925,Pooka,Tree,1
2926,Pooka,Lay,1
2927,Angus,Lay,1
2928,Angus,Feet,1
2929,Dagda,Feet,1
2930,Fomorian.,Hii,1
2931,Fomorian.,Tear,1
2932,Fomorian.,Dog,1
2933,Fomorian.,Balor,1
2934,Fomorian.,Son,1
2935,Fomorian.,Creature,1
2936,Fomorian.,Dagda,1
2937,Hii,Tear,1
2938,Hii,Dog,1
2939,Hii,Balor,1
2940,Hii,Son,1
2941,Hii,Creature,1
2942,Hii,Dagda,1
2943,Tear,Dog,1
2944,Tear,Balor,1
2945,Tear,Son,1
2946,Tear,Creature,1
2947,Tear,Dagda,1
2948,Tear,Turnip,1
2949,Balor,Creature,1
2950,Balor,Turnip,1
2951,Balor,Howling,1
2952,Dagda,Howling,1
2953,Dagda,Egg,1
2954,Dagda,Living,1
2955,Dagda,Eyes,1
2956,Dagda,Roar,1
2957,Balor,Eyes,1
2958,Balor,Roar,1
2959,Pooka,Handful,1
2960,Pooka,Acorns,1
2961,Pooka,Roar,1
2962,Balor,Back,1
2963,Balor,Shook,1
2964,Dagda,Back,1
2965,Dagda,Shook,1
2966,Angus,Breath,1
2967,Action,Time,1
2968,Action,Treasure-finder,1
2969,Action,Thank,1
2970,Thank,Dagda,1
2971,Thank,Words,1
2972,Thank,Mouth,1
2973,Thank,Icy,1
2974,Thank,Wind,1
2975,Dagda,Words,1
2976,Dagda,Mouth,1
2977,Dagda,Icy,1
2978,Dagda,Wood,1
2979,Pooka,Fold,1
2980,Pooka,Cloak,1
2981,Fomorians,Beings,1
2982,Fomorians,Mouths,1
2983,Fomorians,Eyes,1
2984,Fomorians,Joy,1
2985,Balor,Weapons,1
2986,Dagda,Weapons.,1
2987,Dagda,Stop,1
2988,Danaans,Weapons.,1
2989,Danaans,Stop,1
2990,Danaans,Treasure-finder,1
2991,Stop,Balor,1
2992,Stop,Son,1
2993,Stop,Treasure-finder,1
2994,Stop,Fomor,1
2995,Balor,Treasure-finder,1
2996,Fomor,Captain,1
2997,Fomor,Son.,1
2998,Fomor,Prince,1
2999,Fomor,Mouth,1
3000,Dagda,Captain,1
3001,Dagda,Son.,1
3002,Dagda,Prince,1
3003,Dagda,Drops,1
3004,Dagda,Honey,1
3005,Dagda,Wisdom,1
3006,Balor,Prince,1
3007,Balor,Drops,1
3008,Balor,Honey,1
3009,Balor,Wisdom,1
3010,Balor,Thing,1
3011,Prince,Drops,1
3012,Prince,Honey,1
3013,Prince,Wisdom,1
3014,Prince,Thing,1
3015,Prince,Light,1
3016,Light,Countenance,1
3017,Light,Harp,1
3018,Light,Feast,1
3019,Light,Balor,1
3020,Countenance,Harp,1
3021,Countenance,Feast,1
3022,Countenance,Balor,1
3023,Countenance,Quarters,1
3024,Harp,Feast,1
3025,Harp,Balor,1
3026,Harp,Quarters,1
3027,Harp,World,1
3028,Balor,Quarters,1
3029,Balor,Feast,1
3030,Pearl,Goodness,1
3031,Pearl,Father,1
3032,Pearl,Lords,1
3033,Pearl,Harp,1
3034,Goodness,Father,1
3035,Goodness,Lords,1
3036,Goodness,Harp,1
3037,Fount,Generosity,1
3038,Fount,Balor,1
3039,Fount,Son,1
3040,Generosity,Balor,1
3041,Generosity,Son,1
3042,Balor,Steps,1
3043,Action,Icy,1
3044,Action,Wind,1
3045,Action,Wood,1
3046,Action,Fomorians,1
3047,Action,Dust,1
3048,Action,Rises,1
3049,Fomorians,Dust,1
3050,Fomorians,Rises,1
3051,Fomorians,Company,1
3052,Dagda,Company,1
3053,Dagda,Intobalor,1
3054,Dagda,Iron,1
3055,Fomor,Midst,1
3056,Balor,Midst,1
3057,Balor,String,1
3058,Evil,Midst,1
3059,Evil,String,1
3060,Evil,Shone,1
3061,Eye,Midst,1
3062,Eye,String,1
3063,Eye,Shone,1
3064,Eye,Colours,1
3065,Fomor,Harp,1
3066,Dagda,Twinkling,1
3067,Dagda,Eye,1
3068,Action,Harp,1
3069,Action,Hosts,1
3070,Action,Fomor,1
3071,Action,Clouds,1
3072,Fomor,Clouds,1
3073,Fomor,Note,1
3074,Dagda,Note,1
3075,Dagda,Power,1
3076,Fomor,Iron,1
3077,Fomor,Grass,1
3078,Pooka,Mind,1
3079,Balor,Beggar-man,1
3080,Balor,Light,1
3081,Dagda,Beggar-man,1
3082,Dagda,Light,1
3083,Dagda,Cloud,1
3084,Fomorians,Head,1
3085,Fomorians,Slept,1
3086,Fomorians,Tune,1
3087,Dagda,Tune,1
3088,Dagda,Grass,1
3089,Dagda,Flowers,1
3090,Dagda,Dust,1
3091,Dagda,Stars,1
3092,Angus,Wrist,1
3093,Dagda,Wrist,1
3094,Dagda,Tree,1
3095,Balor,Good,1
3096,Balor,How,1
3097,Action,Dagda,1
3098,Action,How,1
3099,Action,Son,1
3100,Action,Saor,1
3101,Action,Sold,1
3102,Action,Sheepskin,1
3103,Dagda,How,1
3104,Dagda,Sold,1
3105,Dagda,Sheepskin,1
3106,Saor,Time,1
3107,Saor,Cleverness,1
3108,Gobhaun,Crowd,1
3109,Gobhaun,People,1
3110,Gobhaun,Beggar,1
3111,Saor,Crowd,1
3112,Saor,People,1
3113,Saor,Beggar,1
3114,Gobhaun,Juggler-man.,1
3115,Saor,Juggler-man.,1
3116,Sheepskin,Wood,1
3117,Sheepskin,Trees,1
3118,Sheepskin,Apples,1
3119,Sheepskin,People,1
3120,Gobhaun,That.,1
3121,Saor,That.,1
3122,Come,Beggar,1
3123,Come,Man,1
3124,Come,House,1
3125,Come,Dagda,1
3126,Come,Mor,1
3127,Come,Builder,1
3128,Dagda,World,1
3129,Dagda,Builder,1
3130,Mor,World,1
3131,Mor,Builder,1
3132,World,Builder,1
3133,World,Dagda,1
3134,Builder,Dagda,1
3135,Son,Beggar,1
3136,Son,Cauldron,1
3137,Son,Plenty,1
3138,Angus,Cauldron,1
3139,Angus,Plenty,1
3140,Cauldron,Fomorians,1
3141,Plenty,Fomorians,1
3142,Fomorians,Hard,1
3143,Hard,Meal,1
3144,Angus,Case,1
3145,Angus,Hard,1
3146,Angus,Dagda.,1
3147,Dagda.,Angus,1
3148,Dagda.,Part,1
3149,Dagda.,Meat,1
3150,Angus,Part,1
3151,Angus,Meat,1
3152,Angus,Fomorian,1
3153,Fomorian,Gold,1
3154,Fomorian,Heart,1
3155,Dagda,Gold,1
3156,Dagda,Fomorians,1
3157,Dagda,Day,1
3158,Fomorians,Nothing,1
3159,Fomorians,Piece,1
3160,Fomorians,Gold,1
3161,Angus,Disguise,1
3162,Dagda,Pot,1
3163,Dagda,Gloomy,1
3164,Dagda,Sorry,1
3165,Gobhaun,Sorry,1
3166,Gobhaun,Gold,1
3167,Saor,Sorry,1
3168,Saor,Gold,1
3169,Dagda.,Fomorian,1
3170,Dagda.,Dagda,1
3171,Dagda,Blessing,1
3172,Dagda,Peace,1
3173,Dagda,Happiness,1
3174,Dagda,Till,1
3175,Dagda,Morning,1
3176,Saor,Sheepskin,1
3177,Angus,Way,1
3178,Angus,Sheepskin,1
3179,Sheepskin,Credit,1
3180,Sheepskin,Father,1
3181,Say,Good,1
3182,Say,Morrow,1
3183,Say,Woman,1
3184,Say,Road,1
3185,Say,Luck,1
3186,Gobhaun,Stream,1
3187,Gobhaun,Clothes,1
3188,Gobhaun,Luck,1
3189,Gobhaun,Work,1
3190,Gobhaun,Morrow,1
3191,Saor,Stream,1
3192,Saor,Clothes,1
3193,Saor,Luck,1
3194,Saor,Work,1
3195,Saor,Morrow,1
3196,Gobhaun,It.,1
3197,Gobhaun,Saor.,1
3198,Gobhaun,Woman.,1
3199,Saor.,Man,1
3200,Saor.,Son,1
3201,Saor.,Woman.,1
3202,Saor.,Woman,1
3203,Gobhaun,Years,1
3204,Son,Sunshine,1
3205,Son,Reed,1
3206,Son,Music,1
3207,Gobhaun,Sunshine,1
3208,Gobhaun,Reed,1
3209,Gobhaun,Pipe,1
3210,Gobhaun,Music,1
3211,Saor,Sunshine,1
3212,Saor,Reed,1
3213,Saor,Pipe,1
3214,Saor,Music,1
3215,Son,Good,1
3216,Son,Morrow/,1
3217,Gobhaun,Good,1
3218,Gobhaun,Morrow/,1
3219,Gobhaun,Word,1
3220,Saor,Good,1
3221,Saor,Morrow/,1
3222,Saor,Word,1
3223,King,Piece,1
3224,King,Work,1
3225,King,None,1
3226,Land,Piece,1
3227,Land,Work,1
3228,Land,None,1
3229,Wave,Piece,1
3230,Wave,Work,1
3231,Wave,None,1
3232,Wave,People,1
3233,Worlds,Fingers,1
3234,Worlds,Father,1
3235,Worlds,Son,1
3236,Worlds,Gobhaun,1
3237,Worlds,Saor,1
3238,Worlds,Well,1
3239,Son,Well,1
3240,Gobhaun,Well,1
3241,Saor,Well,1
3242,Saor,Fortune,1
3243,Wave,Father,1
3244,Son,News,1
3245,Gobhaun,News,1
3246,Gobhaun,Celtic,1
3247,Saor,News,1
3248,Saor,Celtic,1
3249,Saor,World,1
3250,Gobhaun.,King,1
3251,Gobhaun.,Land,1
3252,Gobhaun.,Wave,1
3253,Gobhaun.,Fortune,1
3254,King,Fortune,1
3255,King,Did,1
3256,Did,Token,1
3257,Did,Messengers,1
3258,Gobhaun,Morning,1
3259,Saor,Morning,1
3260,Saor,Feet,1
3261,Son,Way,1
3262,Son,Stone,1
3263,Son,Working,1
3264,Gobhaun,Working,1
3265,Saor,Working,1
3266,Son,Sea-god,1
3267,Saor,Sea-god,1
3268,Mananaun,Sea-god,1
3269,Mananaun,Shortening,1
3270,Mananaun,Road,1
3271,Mananaun,Eyes,1
3272,Mananaun,Sea-foam,1
3273,Road,Eyes,1
3274,Road,Sea-foam,1
3275,Road,Nothing,1
3276,Road,Mananaun.,1
3277,Mananaun.,Son,1
3278,Mananaun.,Gobhaun,1
3279,Mananaun.,Saor,1
3280,Mananaun.,Help,1
3281,Son,Help,1
3282,Son,Hand,1
3283,Saor,Help,1
3284,Mananaun,Stoop,1
3285,Mananaun,Lock,1
3286,Mananaun,Wool,1
3287,Son,Foam,1
3288,Gobhaun,Foam,1
3289,Gobhaun,Blue,1
3290,Saor,Foam,1
3291,Saor,Blue,1
3292,Mananaun,Greenness,1
3293,Mananaun,Grass,1
3294,May,Wisdom,1
3295,May,Grow,1
3296,May,Tree,1
3297,May,Nuts,1
3298,May,Knowledge,1
3299,May,Advice,1
3300,Gobhaun,Oge,1
3301,Saor,Story,1
3302,Saor,Oge,1
3303,Angus,Oge,1
3304,Angus,House,1
3305,Angus,Mor,1
3306,Angus,Story,1
3307,Oge,House,1
3308,Oge,Dagda,1
3309,Oge,Mor,1
3310,Oge,Story,1
3311,Dagda,Story,1
3312,Dagda,White,1
3313,Dagda,Strand,1
3314,Mor,Story,1
3315,Mor,White,1
3316,Mor,Strand,1
3317,White,Wonder-tales,1
3318,White,Boat,1
3319,Strand,Wonder-tales,1
3320,Strand,Men,1
3321,Gobhaun,Get,1
3322,Gobhaun,Rowers,1
3323,Saor,Get,1
3324,Saor,Rowers,1
3325,King,Get,1
3326,King,Rowers,1
3327,King,Boat,1
3328,Land,Get,1
3329,Land,Fomorians,1
3330,Land,Rowers,1
3331,Wave,Get,1
3332,Wave,Fomorians,1
3333,Wave,Rowers,1
3334,Wave,Word,1
3335,Fomorians,Rowers,1
3336,Fomorians,Boat,1
3337,Fomorians,Word,1
3338,Son,Lot,1
3339,Sun,Strikes,1
3340,Sun,It.,1
3341,Sun,Cloaks,1
3342,Sun,Wave,1
3343,Land,Head,1
3344,Land,Journey,1
3345,Wave,Head,1
3346,Wave,Journey,1
3347,Gobhaun,Journey,1
3348,Saor,Journey,1
3349,Son,Cloaks,1
3350,Son,Asking,1
3351,Gobhaun,Cloaks,1
3352,Gobhaun,Head,1
3353,Saor,Cloaks,1
3354,Saor,Round,1
3355,Son,Look,1
3356,Son,Grass,1
3357,Look,Land,1
3358,Look,Country,1
3359,Look,Grass,1
3360,Look,Trees,1
3361,Look,Sun,1
3362,Gobhaun,Evil,1
3363,Gobhaun,Eye,1
3364,Saor,Country,1
3365,Saor,Evil,1
3366,Saor,Eye,1
3367,Land,Country,1
3368,Land,Evil,1
3369,Land,Eye,1
3370,Land,Shortening,1
3371,Wave,Country,1
3372,Wave,Balor,1
3373,Wave,Evil,1
3374,Wave,Eye,1
3375,Wave,King,1
3376,Wave,Shortening,1
3377,Wave,Road,1
3378,Balor,Shortening,1
3379,Evil,Shortening,1
3380,Eye,Shortening,1
3381,Eye,Road,1
3382,King,Shortening,1
3383,King,Chief,1
3384,Road,Fomorians,1
3385,Road,Chief,1
3386,Road,Oarsmen,1
3387,Road,Lies,1
3388,Fomorians,Chief,1
3389,Fomorians,Oarsmen,1
3390,Fomorians,Lies,1
3391,Land,One,1
3392,Land,Cloaks,1
3393,Wave,Cloaks,1
3394,Gobhaun,Teeth,1
3395,Gobhaun,Rage,1
3396,Saor,Teeth,1
3397,Saor,Rage,1
3398,Fomorians,Teeth,1
3399,Fomorians,Rage,1
3400,Fomorians,Gobhaun,1
3401,Balor,Giant,1
3402,Gobhaun.,Show,1
3403,Gobhaun.,Pot,1
3404,Gobhaun.,Balor,1
3405,Gobhaun.,Place,1
3406,Balor,Place,1
3407,Balor,Round,1
3408,Balor,Warriors,1
3409,Balor,Inside,1
3410,Balor,Pot,1
3411,Inside,Pot,1
3412,Inside,Gobhaun,1
3413,Inside,Saor,1
3414,Inside,Eyes,1
3415,Inside,Bronze,1
3416,Gobhaun,Bronze,1
3417,Saor,Bronze,1
3418,Saor,Sun,1
3419,Sun,Pot,1
3420,Sun,Balor,1
3421,Sun,None,1
3422,Balor,None,1
3423,Balor,People,1
3424,Balor,Hung,1
3425,None,People,1
3426,Son,Place,1
3427,Son,Wonder-tales,1
3428,Son,Enclosure,1
3429,Son,Power,1
3430,Gobhaun,Power,1
3431,Saor,Power,1
3432,Gobhaun,East,1
3433,Gobhaun,West,1
3434,Saor,East,1
3435,Saor,West,1
3436,Son,Round,1
3437,West,Times,1
3438,West,Gobhaun,1
3439,West,Saor,1
3440,East,Times,1
3441,East,Gobhaun,1
3442,East,Saor,1
3443,Gobhaun,Dagda,1
3444,Gobhaun,Mor,1
3445,Saor,Dagda,1
3446,Saor,Mor,1
3447,Son,Tongue,1
3448,Dagda,Truth,1
3449,Dagda,Tongue,1
3450,Mor,Truth,1
3451,Mor,Tongue,1
3452,Mor,Gobhaun,1
3453,Mor,Cauldron,1
3454,Mor,Plenty,1
3455,Gobhaun,Cauldron,1
3456,Cauldron,Men,1
3457,Cauldron,Time,1
3458,Plenty,Men,1
3459,Plenty,Time,1
3460,Ireland,Food,1
3461,Dagda,Food,1
3462,Dagda,Stealth,1
3463,Fomorians,Shout,1
3464,Fomorians,Come,1
3465,Come,Fire,1
3466,Come,Son,1
3467,Are,Fire,1
3468,Are,Son,1
3469,Are,Robbers,1
3470,Are,Ireland,1
3471,Are,Whist,1
3472,Son,Robbers,1
3473,Son,Whist,1
3474,Ireland,Whist,1
3475,Ireland,Tell,1
3476,Whist,Gobhaun,1
3477,Whist,Saor,1
3478,Whist,Fire,1
3479,Whist,Tell,1
3480,Whist,Balor,1
3481,Whist,Fomorians,1
3482,Gobhaun,Tell,1
3483,Saor,Tell,1
3484,Tell,Balor,1
3485,Tell,Fomorians,1
3486,Tell,Kinds,1
3487,Tell,Wood,1
3488,Balor,Kinds,1
3489,Fomorians,Kinds,1
3490,Fomorians,Wood,1
3491,Road,Brugh-fer,1
3492,Road,Poet,1
3493,Balor,Rage,1
3494,Brugh-fer,Meal,1
3495,Brugh-fer,Meat,1
3496,Brugh-fer,Life,1
3497,Brugh-fer,Balor,1
3498,Brugh-fer,Things,1
3499,Balor,Saor,1
3500,Saor,Things,1
3501,Gobhaun,Anything,1
3502,Gobhaun,None,1
3503,Land,Danaans,1
3504,Land,Sister,1
3505,Land,House,1
3506,Danaans,Sister,1
3507,Danaans,Woman,1
3508,Sister,Ireland,1
3509,Sister,Woman,1
3510,Sister,Things,1
3511,Son,Things,1
3512,Ireland,Woman,1
3513,Ireland,Things,1
3514,Sister,Druids,1
3515,Sister,Wind,1
3516,Sister,Country,1
3517,Sister,Danaans,1
3518,Balor,Blast,1
3519,Balor,Winter,1
3520,Druids,Wind,1
3521,Druids,Country,1
3522,Druids,Danaans,1
3523,Druids,Blast,1
3524,Druids,Winter,1
3525,Danaans,Blast,1
3526,Danaans,Winter,1
3527,Danaans,Gobhaun,1
3528,Danaans,Saor,1
3529,Danaans,Wife,1
3530,Gobhaun,Wife,1
3531,Saor,Wife,1
3532,Saor,Message,1
3533,Woman,Gobhaun,1
3534,Woman,Saor,1
3535,Woman,Fire,1
3536,House,Gobhaun,1
3537,House,Saor,1
3538,House,Fire,1
3539,House,Wonder-tales,1
3540,House,Balor,1
3541,Saor,Boughs,1
3542,Balor,Oak,1
3543,Balor,Ash,1
3544,Brugh-fer,Asking,1
3545,Son,Chamber,1
3546,Son,Show,1
3547,Balor,Chamber,1
3548,Balor,Show,1
3549,Balor,Token,1
3550,Balor,Ring,1
3551,Son,Ring,1
3552,Balor,Room,1
3553,Balor,Locks,1
3554,Son,Room,1
3555,Son,Door,1
3556,Son,Locks,1
3557,Son,Till,1
3558,Gobhaun,Dear,1
3559,Gobhaun,Fool,1
3560,Gobhaun,Errand,1
3561,Saor,Dear,1
3562,Saor,Fool,1
3563,Saor,Errand,1
3564,Son,Fool,1
3565,Son,Errand,1
3566,Son,Warriors,1
3567,Son,Shut,1
3568,Road,Errand,1
3569,Road,Warriors,1
3570,Road,Shut,1
3571,Road,Saor,1
3572,Road,Son,1
3573,Road,Strongest,1
3574,Shut,Gobhaun,1
3575,Shut,Saor,1
3576,Shut,Son,1
3577,Shut,Dun,1
3578,Shut,Guard,1
3579,Shut,Night,1
3580,Shut,To-morrow,1
3581,Gobhaun,Guard,1
3582,Gobhaun,To-morrow,1
3583,Saor,Guard,1
3584,Saor,Night,1
3585,Saor,To-morrow,1
3586,Son,Guard,1
3587,Son,Night,1
3588,To-morrow,Ireland,1
3589,To-morrow,Blood,1
3590,Ireland,To-morrow,1
3591,Ireland,Blood,1
3592,Son,Light,1
3593,Son,Food,1
3594,Son,Companions,1
3595,Son,Heavy-,1
3596,Fomorians,Night,1
3597,Fomorians,Sorrow,1
3598,Son,Thought,1
3599,Troth,Fool,1
3600,Troth,Luck,1
3601,Troth,Numbers,1
3602,Son,Tune,1
3603,Fomorians,Folds,1
3604,Fomorians,Belt,1
3605,Fomorians,Hand,1
3606,Mananaun,Fool,1
3607,Mananaun,Sooner,1
3608,Gobhaun,Lock,1
3609,Gobhaun,Wool,1
3610,Gobhaun,Need,1
3611,Gobhaun,Door,1
3612,Gobhaun,Sleep,1
3613,Balor,Strand,1
3614,Balor,Cloak,1
3615,Dark,Strand,1
3616,Dark,Son,1
3617,Dark,Waters,1
3618,Dark,Cloak,1
3619,Dark,Boat,1
3620,Dark,Oars,1
3621,Strand,Son,1
3622,Strand,Waters,1
3623,Strand,Cloak,1
3624,Strand,Oars,1
3625,Strand,Sails,1
3626,Son,Waters,1
3627,Son,Boat,1
3628,Son,Oars,1
3629,Son,Sails,1
3630,Gobhaun,Thousand,1
3631,Gobhaun,Welcomes,1
3632,Mananaun,Thousand,1
3633,Mananaun,Welcomes,1
3634,Mananaun,Fortune,1
3635,Mananaun,Honour,1
3636,Son,Honour,1
3637,Son,Sea,1
3638,White,Ocean-sweeper,1
3639,White,Thought,1
3640,White,People,1
3641,Strand,Ocean-sweeper,1
3642,Strand,Thought,1
3643,Strand,People,1
3644,Gobhaun,Feet,1
3645,Ireland,Shortening,1
3646,Son,Stopping,1
3647,Road,Stopping,1
3648,Road,Till,1
3649,Road,House,1
3650,Gobhaun,Glad,1
3651,Woman,Story,1
3652,House,Story,1
3653,House,Locks,1
3654,Balor,Men,1
3655,Son.,Gobhaun,1
3656,Son.,Men,1
3657,Son.,Ireland,1
3658,Gobhaun,Fomorian,1
3659,Gobhaun,Account,1
3660,Ireland,Fomorian,1
3661,Ireland,Account,1
3662,Ireland,Treatment,1
3663,Gobhaun,Ash,1
3664,Gobhaun,Pine,1
3665,Brugh-fer,Door-step,1
3666,Brugh-fer,Stones,1
3667,Gobhaun,Champions,1
3668,Gobhaun,Ridge,1
3669,Gobhaun,Obniu,1
3670,Gobhaun,Smith,1
3671,Smith,Plenty,1
3672,Smith,Grazing,1
3673,Smith,Milk,1
3674,Smith,One,1
3675,Cow,Grazing,1
3676,Cow,Milk,1
3677,Cow,One,1
3678,Plenty,Day,1
3679,Plenty,Grazing,1
3680,Plenty,Milk,1
3681,Plenty,One,1
3682,Ireland,Grazing,1
3683,Ireland,Milk,1
3684,Ireland,Hungry,1
3685,Ireland,Grasping,1
3686,Ireland,Hand,1
3687,Balor,Heart,1
3688,Balor,Grasping,1
3689,Balor,Hand,1
3690,Evil,Heart,1
3691,Evil,Cow,1
3692,Evil,Grasping,1
3693,Evil,Hand,1
3694,Eye,Heart,1
3695,Eye,Cow,1
3696,Eye,Grasping,1
3697,Eye,Hand,1
3698,Eye,Nothing,1
3699,Cow,Grasping,1
3700,Cow,Hand,1
3701,Cow,Nothing,1
3702,Cow,Country,1
3703,Cow,Man,1
3704,Plenty,Man,1
3705,Plenty,Gobniu,1
3706,Plenty,Battle-roar,1
3707,Gobniu,Battle-roar,1
3708,Gobniu,Shook,1
3709,Gobniu,Stars,1
3710,Gobniu,Sky,1
3711,Gobniu,Man,1
3712,Gobniu,Darkness,1
3713,Gobniu,Fomorian,1
3714,Gobniu,Luck,1
3715,Gobniu,World,1
3716,Cow,Fomorian,1
3717,Cow,Luck,1
3718,Cow,World,1
3719,Gobniu,Eyes,1
3720,Gobniu,Morning,1
3721,Gobniu,Noon,1
3722,Cow,Noon,1
3723,Cow,Fear,1
3724,Balor,Day,1
3725,Ireland,Wonder-,1
3726,Ireland,Smith,1
3727,Smith,Clor-k,1
3728,Smith,Gold,1
3729,Gobniu,Keen-,1
3730,Gobniu,Death-biter,1
3731,Gobniu,Ireland,1
3732,Gobniu,Champion-feats,1
3733,Gobniu,Trouble,1
3734,Smith,Champion-feats,1
3735,Smith,Trouble,1
3736,Ireland,Champion-feats,1
3737,Ireland,Trouble,1
3738,Balor,Sword,1
3739,Fomor,Cow,1
3740,Fomor,Morning,1
3741,Fomor,Till,1
3742,Cow,Once,1
3743,Cow,Son,1
3744,Smith,Set,1
3745,Smith,Making,1
3746,Ireland,Gobniu,1
3747,Cian,House,1
3748,Cian,Gobniu,1
3749,Cian,Light,1
3750,Gobniu,Light,1
3751,Gobniu,Men,1
3752,Gobniu,Door,1
3753,Gobniu,Wonder-smith,1
3754,Cow,Joy,1
3755,Cow,Quickly.,1
3756,Plenty,Joy,1
3757,Plenty,Quickly.,1
3758,Plenty,Cow,1
3759,Cow,Smith.,1
3760,Smith.,Head,1
3761,Smith,Balor,1
3762,Smith,Head,1
3763,Gobniu,Head,1
3764,Gobniu,Son,1
3765,Gobniu,Dian-,1
3766,Gobniu,Cecht,1
3767,Gobniu,Eric,1
3768,Dian-,Eric,1
3769,Dian-,Search,1
3770,Dian-,Halter,1
3771,Dian-,Balor,1
3772,Cecht,Eric,1
3773,Cecht,Search,1
3774,Cecht,Halter,1
3775,Cecht,Balor,1
3776,Fomorians,Road,1
3777,Fomorians,Dark,1
3778,Fomorians,Waters,1
3779,Ireland,Halter,1
3780,Ireland,Till,1
3781,Cow,Dark,1
3782,Cow,Waters,1
3783,Tawny,Mananaun,1
3784,Tawny,Son,1
3785,Tawny,Lear,1
3786,Tawny,Rules,1
3787,Tawny,Oceans,1
3788,Tawny,World,1
3789,Tawny,Wonder,1
3790,Tawny,-tales,1
3791,Tawny,Old,1
3792,Mananaun,Rules,1
3793,Mananaun,Oceans,1
3794,Mananaun,World,1
3795,Mananaun,Wonder,1
3796,Mananaun,-tales,1
3797,Mananaun,Old,1
3798,Mananaun,Man,1
3799,Son,Lear,1
3800,Son,Rules,1
3801,Son,Oceans,1
3802,Son,World,1
3803,Son,Wonder,1
3804,Son,-tales,1
3805,Son,Old,1
3806,Son,Cian,1
3807,Lear,Rules,1
3808,Lear,Oceans,1
3809,Lear,World,1
3810,Lear,Wonder,1
3811,Lear,-tales,1
3812,Lear,Old,1
3813,Lear,Man,1
3814,Lear,Cian,1
3815,Wonder,-tales,1
3816,Wonder,Old,1
3817,Wonder,Man,1
3818,Wonder,Cian,1
3819,Wonder,Waters,1
3820,Wonder,Land,1
3821,Wonder,Balor,1
3822,Old,Man,1
3823,Old,Cian,1
3824,Old,Waters,1
3825,Old,Land,1
3826,Old,Balor,1
3827,Balor,Champion,1
3828,Balor,Half,1
3829,Gobniu,Boatman.,1
3830,Cow,Boatman.,1
3831,Fomor.,Need,1
3832,Fomor.,Man,1
3833,Fomor.,Cian,1
3834,Fomor.,Ring,1
3835,Fomor.,Cloak,1
3836,Cian,Fingers,1
3837,Cian,Gift,1
3838,Cian,Cloak,1
3839,Cian,Shoulders,1
3840,Cian,Earth,1
3841,Cian,One,1
3842,Cian,Country,1
3843,Cian,Desolate,1
3844,Cian,Death-looking,1
3845,Cian,Warriors,1
3846,Cian,Fomor,1
3847,Fomor,Court,1
3848,Fomor,Mishap.,1
3849,Balor,Mishap.,1
3850,Balor,Balor.,1
3851,Balor,Service,1
3852,Balor,Cian.,1
3853,Balor.,Service,1
3854,Balor.,Cian.,1
3855,Balor.,Cow,1
